artist_count,in_spotify_playlists,streams,in_apple_playlists,in_deezer_playlists,bpm,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,kmeans_1,kmeans_2,kmeans_3,kmeans_4,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,kmeans_10
1.0,10431.0,920045682.0,71.0,181.0,172.0,60.0,77.0,78.0,45.0,0.0,12.0,6.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,6.0,8.0,0.0
1.0,1640.0,244658767.0,27.0,29.0,150.0,90.0,64.0,14.0,67.0,35.0,11.0,10.0,0.0,1.0,2.0,1.0,3.0,5.0,1.0,5.0,5.0,1.0
1.0,34.0,68216992.0,0.0,0.0,92.0,71.0,41.0,31.0,79.0,0.0,10.0,5.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,7.0,2.0
5.0,1845.0,223582566.0,20.0,30.0,95.0,77.0,72.0,87.0,17.0,0.0,7.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
3.0,3301.0,471819764.0,72.0,64.0,102.0,83.0,58.0,83.0,21.0,0.0,10.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,1911.0,272377463.0,23.0,14.0,145.0,70.0,34.0,55.0,43.0,0.0,16.0,6.0,0.0,1.0,1.0,0.0,2.0,5.0,2.0,4.0,6.0,2.0
2.0,1529.0,149778242.0,32.0,39.0,95.0,64.0,30.0,77.0,46.0,0.0,38.0,6.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,4.0,1.0
2.0,615.0,116599790.0,22.0,8.0,94.0,68.0,81.0,82.0,53.0,0.0,9.0,13.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
1.0,811.0,148469433.0,11.0,5.0,142.0,61.0,92.0,91.0,0.0,0.0,26.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
2.0,5730.0,497225336.0,108.0,197.0,145.0,59.0,20.0,74.0,1.0,0.0,15.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,6.0,6.0,6.0
1.0,356.0,88791109.0,4.0,0.0,121.0,64.0,67.0,80.0,0.0,0.0,36.0,3.0,0.0,1.0,2.0,1.0,0.0,5.0,2.0,4.0,6.0,2.0
1.0,604.0,125917280.0,22.0,0.0,140.0,66.0,43.0,76.0,49.0,0.0,12.0,3.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,4.0,6.0,2.0
3.0,1190.0,105062254.0,29.0,18.0,137.0,84.0,44.0,67.0,8.0,0.0,11.0,6.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,6.0,4.0,6.0
1.0,579.0,95623148.0,11.0,0.0,104.0,56.0,72.0,85.0,0.0,0.0,15.0,3.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
1.0,1553.0,144584800.0,61.0,48.0,92.0,57.0,68.0,76.0,7.0,0.0,33.0,3.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0
1.0,2301.0,298063749.0,49.0,110.0,146.0,74.0,51.0,45.0,86.0,0.0,21.0,38.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
1.0,134.0,166570053.0,4.0,0.0,120.0,56.0,20.0,43.0,89.0,0.0,12.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,430.0,83021468.0,15.0,0.0,144.0,68.0,83.0,81.0,9.0,0.0,8.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
2.0,86.0,139836056.0,11.0,0.0,94.0,59.0,44.0,56.0,80.0,0.0,6.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,629.0,303216294.0,32.0,9.0,94.0,73.0,65.0,79.0,5.0,2.0,11.0,6.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,6.0,5.0
2.0,1701.0,221409663.0,30.0,34.0,113.0,79.0,66.0,74.0,8.0,0.0,11.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,2.0,1.0,3.0
2.0,329.0,58890931.0,14.0,1.0,148.0,50.0,49.0,76.0,12.0,0.0,12.0,3.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,2.0
1.0,1168.0,81419389.0,45.0,20.0,98.0,70.0,29.0,73.0,12.0,0.0,11.0,26.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,5.0,1.0
1.0,162.0,156777415.0,1.0,1.0,140.0,58.0,26.0,38.0,91.0,0.0,10.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,2.0
1.0,2536.0,284908316.0,59.0,58.0,100.0,36.0,28.0,28.0,81.0,0.0,18.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
2.0,387.0,93438910.0,11.0,14.0,140.0,86.0,68.0,79.0,39.0,0.0,11.0,29.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
1.0,892.0,363472647.0,20.0,12.0,100.0,59.0,78.0,94.0,27.0,0.0,29.0,23.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,9.0
1.0,3909.0,372476382.0,66.0,277.0,100.0,59.0,49.0,65.0,2.0,0.0,13.0,3.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,0.0
2.0,3645.0,380726517.0,118.0,150.0,132.0,87.0,82.0,70.0,42.0,0.0,21.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,2.0
1.0,282.0,56533272.0,6.0,0.0,142.0,49.0,48.0,67.0,10.0,0.0,26.0,3.0,0.0,1.0,2.0,1.0,3.0,5.0,1.0,5.0,5.0,1.0
1.0,888.0,175399345.0,11.0,7.0,176.0,72.0,96.0,63.0,25.0,0.0,21.0,7.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
1.0,968.0,203221468.0,16.0,1.0,140.0,53.0,51.0,70.0,49.0,0.0,14.0,3.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0
1.0,531.0,134294498.0,20.0,71.0,135.0,81.0,97.0,77.0,75.0,0.0,35.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,3.0
1.0,242.0,70069745.0,12.0,13.0,128.0,82.0,61.0,59.0,30.0,0.0,12.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,9.0
2.0,5281.0,609293408.0,94.0,80.0,101.0,74.0,43.0,69.0,12.0,0.0,12.0,7.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,2590.0,671365962.0,20.0,35.0,122.0,88.0,43.0,50.0,7.0,0.0,14.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,1769.0,362361576.0,16.0,21.0,105.0,76.0,49.0,56.0,80.0,12.0,10.0,13.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
2.0,454.0,93587665.0,6.0,21.0,83.0,53.0,40.0,36.0,73.0,0.0,11.0,33.0,0.0,1.0,1.0,0.0,2.0,5.0,6.0,7.0,4.0,4.0
4.0,6180.0,1223481149.0,122.0,580.0,77.0,72.0,59.0,76.0,24.0,0.0,42.0,28.0,0.0,1.0,2.0,1.0,3.0,5.0,1.0,5.0,5.0,1.0
1.0,3600.0,1022258230.0,7.0,203.0,140.0,75.0,18.0,25.0,78.0,0.0,11.0,26.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
2.0,1254.0,263453310.0,26.0,73.0,158.0,65.0,72.0,95.0,31.0,0.0,92.0,5.0,0.0,0.0,1.0,0.0,2.0,5.0,4.0,0.0,4.0,3.0
2.0,6398.0,1435127549.0,177.0,305.0,176.0,75.0,43.0,65.0,15.0,0.0,11.0,32.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,0.0,4.0,6.0
2.0,660.0,236857112.0,19.0,18.0,98.0,73.0,88.0,57.0,56.0,0.0,5.0,2.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,6.0,1.0
1.0,1283.0,147538971.0,57.0,48.0,107.0,66.0,47.0,40.0,72.0,0.0,11.0,3.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,0.0
1.0,8084.0,698086140.0,45.0,218.0,109.0,66.0,16.0,57.0,10.0,1.0,12.0,3.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,6.0,6.0,6.0
1.0,2332.0,723894473.0,0.0,25.0,109.0,84.0,72.0,74.0,10.0,0.0,34.0,7.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,3.0
1.0,203.0,34450974.0,5.0,0.0,148.0,53.0,61.0,81.0,5.0,0.0,36.0,4.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,6.0,4.0,6.0
1.0,685.0,403097450.0,24.0,9.0,158.0,60.0,52.0,76.0,17.0,0.0,19.0,5.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,5.0,7.0,7.0
2.0,2460.0,309483971.0,53.0,56.0,94.0,74.0,64.0,73.0,6.0,0.0,10.0,6.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,5.0
1.0,288.0,319566866.0,11.0,1.0,96.0,70.0,40.0,51.0,35.0,0.0,10.0,4.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
1.0,4572.0,909001996.0,74.0,85.0,100.0,80.0,29.0,67.0,29.0,0.0,12.0,3.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
2.0,6127.0,1061966512.0,0.0,0.0,105.0,58.0,42.0,68.0,1.0,0.0,14.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,2.0
1.0,166.0,32526947.0,2.0,0.0,125.0,53.0,32.0,66.0,38.0,0.0,9.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,7.0
1.0,1838.0,124988687.0,105.0,114.0,170.0,56.0,56.0,63.0,13.0,0.0,19.0,27.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,3.0,3.0,8.0
3.0,1890.0,103787664.0,86.0,49.0,115.0,70.0,84.0,90.0,17.0,0.0,41.0,6.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,2098.0,134255790.0,88.0,101.0,122.0,64.0,25.0,89.0,0.0,0.0,15.0,9.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
1.0,761.0,301051721.0,23.0,11.0,105.0,88.0,82.0,80.0,8.0,0.0,11.0,8.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
1.0,1225.0,156338624.0,27.0,28.0,133.0,66.0,74.0,84.0,25.0,0.0,21.0,4.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,6.0
2.0,415.0,152850295.0,15.0,21.0,100.0,79.0,60.0,68.0,7.0,0.0,26.0,4.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
1.0,3469.0,309653982.0,71.0,31.0,120.0,82.0,55.0,45.0,15.0,3.0,9.0,10.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,5.0
1.0,3311.0,297328960.0,129.0,212.0,177.0,25.0,17.0,30.0,90.0,0.0,13.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,2616.0,332506354.0,113.0,208.0,142.0,64.0,31.0,72.0,15.0,0.0,9.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,5.0,5.0,1.0
1.0,3006.0,480507035.0,47.0,87.0,144.0,57.0,47.0,84.0,1.0,1.0,52.0,4.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
2.0,4260.0,1065580332.0,113.0,259.0,120.0,65.0,80.0,86.0,9.0,0.0,19.0,10.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
1.0,482.0,122763672.0,9.0,12.0,135.0,92.0,73.0,51.0,55.0,0.0,15.0,6.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,6.0,6.0,6.0
1.0,4013.0,445763624.0,107.0,750.0,107.0,81.0,82.0,78.0,38.0,0.0,12.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,0.0,2.0
6.0,138.0,1365184.0,13.0,2.0,105.0,82.0,62.0,74.0,10.0,0.0,33.0,7.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,6.0,6.0
2.0,1368.0,184308753.0,12.0,11.0,108.0,44.0,38.0,77.0,9.0,0.0,9.0,20.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,6.0,6.0
1.0,17852.0,789753877.0,69.0,335.0,147.0,51.0,62.0,79.0,22.0,13.0,14.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
3.0,889.0,323358833.0,11.0,35.0,115.0,71.0,34.0,88.0,16.0,0.0,44.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,2.0,0.0,2.0
2.0,4796.0,606361689.0,124.0,212.0,174.0,70.0,57.0,64.0,23.0,0.0,8.0,32.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0
3.0,658.0,120972253.0,33.0,53.0,90.0,68.0,83.0,71.0,3.0,0.0,31.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,3.0
1.0,3009.0,338564981.0,68.0,65.0,141.0,41.0,9.0,25.0,84.0,1.0,14.0,4.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
1.0,6170.0,1301799902.0,82.0,231.0,92.0,47.0,25.0,43.0,62.0,0.0,32.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,3.0
6.0,130.0,140187018.0,21.0,2.0,116.0,77.0,65.0,80.0,6.0,0.0,15.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,4.0,0.0,2.0
1.0,359.0,107642809.0,12.0,13.0,125.0,71.0,83.0,89.0,1.0,0.0,17.0,9.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0
1.0,1963.0,551305895.0,57.0,77.0,90.0,80.0,71.0,69.0,2.0,0.0,27.0,10.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,3.0
3.0,5491.0,556585270.0,128.0,75.0,83.0,46.0,34.0,64.0,31.0,0.0,7.0,34.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,2.0
1.0,1776.0,646886885.0,1.0,3.0,140.0,58.0,4.0,60.0,7.0,41.0,8.0,3.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,0.0,4.0,6.0
2.0,1473.0,222612678.0,27.0,66.0,154.0,64.0,61.0,91.0,15.0,0.0,72.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
2.0,13315.0,1814349763.0,300.0,690.0,150.0,74.0,89.0,70.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,5.0,5.0,1.0
1.0,4057.0,872137015.0,78.0,240.0,186.0,41.0,9.0,61.0,2.0,0.0,12.0,5.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,5.0
1.0,3045.0,571386359.0,43.0,134.0,166.0,40.0,23.0,48.0,5.0,0.0,12.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,3.0
2.0,3006.0,304079786.0,54.0,66.0,107.0,87.0,20.0,83.0,0.0,4.0,31.0,9.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,3.0
3.0,852.0,174006928.0,14.0,50.0,87.0,87.0,52.0,52.0,31.0,0.0,28.0,24.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,2163.0,284785823.0,72.0,58.0,82.0,40.0,39.0,64.0,21.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
1.0,1484.0,163284000.0,22.0,12.0,114.0,46.0,60.0,28.0,91.0,0.0,21.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,1703.0,246390068.0,38.0,36.0,148.0,47.0,15.0,52.0,38.0,13.0,29.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,4169.0,482257456.0,57.0,183.0,140.0,91.0,97.0,57.0,38.0,0.0,40.0,29.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,1054.0,168684524.0,9.0,15.0,101.0,90.0,76.0,81.0,15.0,24.0,33.0,6.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,2.0,0.0,3.0
3.0,2849.0,78489819.0,39.0,27.0,140.0,81.0,6.0,84.0,5.0,23.0,6.0,6.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,6.0,8.0,0.0
3.0,1602.0,195516622.0,12.0,12.0,88.0,49.0,24.0,66.0,19.0,0.0,18.0,29.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,6.0,6.0
1.0,9644.0,1260594497.0,120.0,164.0,180.0,64.0,44.0,65.0,28.0,0.0,14.0,12.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,3.0
1.0,4827.0,428685680.0,104.0,76.0,133.0,95.0,91.0,89.0,6.0,0.0,31.0,24.0,0.0,1.0,2.0,1.0,0.0,5.0,1.0,0.0,4.0,5.0
1.0,21811.0,1024858327.0,117.0,676.0,108.0,63.0,20.0,55.0,72.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,0.0,2.0
1.0,168.0,838586769.0,0.0,5.0,80.0,39.0,24.0,43.0,39.0,0.0,23.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,688.0,199386237.0,14.0,17.0,75.0,80.0,46.0,62.0,3.0,6.0,11.0,46.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,6.0,1.0
2.0,10565.0,972509632.0,238.0,557.0,121.0,67.0,26.0,64.0,52.0,0.0,17.0,10.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,5.0
2.0,1612.0,213438580.0,34.0,34.0,140.0,58.0,17.0,62.0,18.0,0.0,20.0,8.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,12755.0,1555511105.0,344.0,945.0,126.0,81.0,59.0,90.0,5.0,0.0,36.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,3.0
1.0,574.0,210038833.0,38.0,26.0,102.0,58.0,29.0,94.0,0.0,0.0,9.0,11.0,0.0,1.0,2.0,1.0,0.0,5.0,2.0,4.0,0.0,2.0
1.0,2499.0,227918678.0,70.0,49.0,82.0,70.0,31.0,34.0,60.0,1.0,11.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,10426.0,826623384.0,133.0,182.0,121.0,46.0,53.0,78.0,23.0,0.0,72.0,6.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
2.0,15894.0,1802514301.0,198.0,544.0,103.0,70.0,92.0,83.0,1.0,0.0,7.0,6.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,9424.0,1329090101.0,202.0,463.0,108.0,82.0,88.0,76.0,9.0,0.0,12.0,9.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,6.0,1.0
1.0,713.0,181831132.0,2.0,6.0,85.0,65.0,36.0,47.0,31.0,0.0,12.0,10.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
2.0,7758.0,462791599.0,173.0,175.0,125.0,84.0,70.0,69.0,1.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,2537.0,348647203.0,8.0,20.0,120.0,69.0,40.0,39.0,41.0,0.0,13.0,6.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
3.0,292.0,366599607.0,26.0,4.0,94.0,58.0,44.0,57.0,57.0,0.0,10.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
3.0,323.0,90598517.0,4.0,14.0,130.0,65.0,49.0,80.0,22.0,4.0,7.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,14994.0,769213520.0,191.0,206.0,140.0,70.0,85.0,41.0,71.0,0.0,45.0,5.0,0.0,1.0,2.0,1.0,3.0,5.0,1.0,5.0,5.0,1.0
1.0,10326.0,741301563.0,165.0,104.0,119.0,74.0,78.0,37.0,84.0,0.0,6.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,12353.0,807561936.0,35.0,549.0,93.0,35.0,38.0,23.0,91.0,0.0,29.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,2.0
1.0,9408.0,834129063.0,231.0,439.0,133.0,46.0,53.0,63.0,5.0,0.0,30.0,18.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,8879.0,663832097.0,182.0,160.0,202.0,24.0,76.0,60.0,77.0,0.0,12.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,6512.0,446390129.0,88.0,277.0,134.0,45.0,72.0,24.0,91.0,0.0,18.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,2.0
1.0,5140.0,690104769.0,85.0,500.0,105.0,72.0,33.0,51.0,48.0,0.0,9.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,3.0
1.0,6596.0,485285717.0,144.0,251.0,160.0,51.0,69.0,81.0,0.0,0.0,21.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,3788.0,520034544.0,21.0,10.0,148.0,50.0,96.0,82.0,47.0,0.0,34.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,7655.0,476244795.0,5.0,291.0,151.0,65.0,70.0,47.0,87.0,0.0,9.0,4.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
1.0,9577.0,629173063.0,195.0,310.0,162.0,67.0,88.0,54.0,51.0,0.0,9.0,4.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
1.0,10114.0,404664135.0,114.0,262.0,92.0,53.0,84.0,77.0,40.0,0.0,32.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,1007.0,98709329.0,5.0,1.0,152.0,65.0,35.0,65.0,44.0,18.0,21.0,7.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,5.0
1.0,1127.0,110849052.0,16.0,8.0,65.0,71.0,55.0,26.0,85.0,0.0,13.0,8.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
4.0,10829.0,460492795.0,130.0,390.0,147.0,33.0,39.0,61.0,32.0,0.0,77.0,3.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0
2.0,1042.0,94005786.0,7.0,3.0,150.0,73.0,71.0,69.0,53.0,0.0,32.0,9.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
1.0,7930.0,395591396.0,108.0,73.0,140.0,67.0,81.0,36.0,64.0,0.0,15.0,3.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,7.0,9.0
1.0,11500.0,389771964.0,140.0,251.0,139.0,36.0,22.0,15.0,84.0,0.0,11.0,4.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
1.0,1685.0,403939487.0,1.0,29.0,95.0,75.0,74.0,58.0,36.0,0.0,9.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,6.0,5.0
1.0,14169.0,481697415.0,209.0,449.0,115.0,60.0,23.0,57.0,0.0,2.0,27.0,3.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,5.0
2.0,1634.0,110073250.0,16.0,4.0,125.0,62.0,59.0,43.0,84.0,3.0,11.0,5.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,4.0,0.0,2.0
1.0,906.0,88092256.0,6.0,3.0,76.0,60.0,19.0,20.0,78.0,0.0,11.0,5.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
1.0,1087.0,351636786.0,90.0,5.0,101.0,72.0,91.0,87.0,14.0,0.0,13.0,3.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,5.0,6.0,5.0
2.0,10585.0,473248298.0,126.0,406.0,143.0,60.0,86.0,32.0,88.0,0.0,34.0,6.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
1.0,827.0,73981293.0,6.0,1.0,119.0,51.0,51.0,66.0,67.0,0.0,9.0,23.0,0.0,1.0,1.0,0.0,3.0,5.0,4.0,5.0,5.0,1.0
2.0,1420.0,155653938.0,13.0,17.0,78.0,67.0,22.0,59.0,76.0,1.0,15.0,16.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,6.0,6.0,6.0
3.0,11940.0,395591396.0,73.0,123.0,96.0,23.0,19.0,25.0,91.0,0.0,40.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
1.0,888.0,429504768.0,50.0,6.0,180.0,51.0,87.0,58.0,36.0,0.0,18.0,4.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,5.0
1.0,9122.0,242767149.0,121.0,212.0,126.0,34.0,35.0,76.0,39.0,0.0,8.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,2.0
1.0,892.0,65362788.0,3.0,2.0,150.0,43.0,42.0,44.0,57.0,0.0,15.0,6.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
1.0,989.0,67540165.0,5.0,1.0,90.0,53.0,47.0,74.0,9.0,0.0,34.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0
1.0,819.0,62019074.0,14.0,0.0,160.0,72.0,78.0,68.0,28.0,0.0,11.0,12.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
2.0,2209.0,135723538.0,72.0,141.0,114.0,59.0,60.0,94.0,24.0,0.0,10.0,4.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
3.0,6290.0,295998468.0,89.0,158.0,113.0,73.0,72.0,32.0,77.0,0.0,15.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,6952.0,261116938.0,115.0,286.0,147.0,67.0,69.0,72.0,17.0,0.0,19.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
2.0,313.0,136689549.0,10.0,7.0,100.0,70.0,92.0,59.0,3.0,0.0,10.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
